"id_contrat","age_souscription","genre","duree","capital_assure","fumeur","annee_souscription","age_actuel","anciennete","duree_restante"
"DC04217",45,"F",15,194000,FALSE,2019,52,7,8
"DC04218",45,"F",15,226000,FALSE,2023,48,3,12
"DC04219",46,"F",15,217000,TRUE,2024,48,2,13
"DC04220",24,"H",20,169000,FALSE,2022,28,4,16
"DC04221",40,"F",10,129000,FALSE,2022,44,4,6
"DC04222",57,"H",10,52000,TRUE,2022,61,4,6
"DC04223",55,"F",10,195000,FALSE,2020,61,6,4
"DC04224",58,"H",12,200000,FALSE,2020,64,6,6
"DC04225",34,"F",20,192000,FALSE,2021,39,5,15
"DC04226",55,"H",10,65000,FALSE,2020,61,6,4
"DC04227",39,"F",10,128000,FALSE,2023,42,3,7
"DC04228",21,"F",20,66000,FALSE,2020,27,6,14
"DC04229",60,"F",10,87000,FALSE,2020,66,6,4
"DC04230",40,"H",15,194000,FALSE,2024,42,2,13
"DC04231",29,"F",20,43000,FALSE,2021,34,5,15
"DC04232",51,"F",10,197000,FALSE,2019,58,7,3
"DC04233",53,"H",15,43000,TRUE,2025,54,1,14
"DC04234",22,"H",15,125000,FALSE,2022,26,4,11
"DC04235",44,"H",15,116000,FALSE,2022,48,4,11
"DC04236",49,"F",15,50000,TRUE,2023,52,3,12
"DC04237",40,"F",10,292000,FALSE,2023,43,3,7
"DC04238",25,"F",10,92000,FALSE,2020,31,6,4
"DC04239",36,"H",20,232000,TRUE,2022,40,4,16
"DC04240",59,"H",11,138000,FALSE,2020,65,6,5
"DC04241",46,"H",20,289000,TRUE,2023,49,3,17
"DC04242",45,"H",5,408000,FALSE,2022,49,4,1
"DC04243",21,"F",15,131000,FALSE,2019,28,7,8
"DC04244",54,"H",10,274000,FALSE,2021,59,5,5
"DC04245",42,"F",20,614000,FALSE,2018,50,8,12
"DC04246",33,"F",15,305000,FALSE,2025,34,1,14
"DC04247",36,"F",5,207000,FALSE,2023,39,3,2
"DC04249",58,"H",12,101000,FALSE,2024,60,2,10
"DC04250",47,"H",10,73000,TRUE,2023,50,3,7
"DC04251",51,"H",19,87000,FALSE,2020,57,6,13
"DC04252",32,"F",20,108000,FALSE,2024,34,2,18
"DC04253",42,"F",20,91000,FALSE,2021,47,5,15
"DC04254",33,"H",15,179000,TRUE,2020,39,6,9
"DC04255",25,"F",10,116000,FALSE,2022,29,4,6
"DC04256",45,"F",15,68000,FALSE,2023,48,3,12
"DC04257",60,"H",10,95000,TRUE,2024,62,2,8
"DC04258",51,"H",10,134000,FALSE,2022,55,4,6
"DC04259",50,"F",20,112000,FALSE,2020,56,6,14
"DC04260",42,"H",5,59000,FALSE,2024,44,2,3
"DC04261",34,"F",20,25000,FALSE,2025,35,1,19
"DC04262",40,"F",20,152000,FALSE,2025,41,1,19
"DC04263",32,"H",15,372000,FALSE,2023,35,3,12
"DC04264",30,"F",10,789000,FALSE,2019,37,7,3
"DC04265",52,"H",10,38000,FALSE,2018,60,8,2
"DC04266",52,"F",15,79000,TRUE,2021,57,5,10
"DC04267",38,"H",15,286000,FALSE,2023,41,3,12
"DC04268",46,"H",15,161000,TRUE,2020,52,6,9
"DC04269",25,"F",15,125000,FALSE,2019,32,7,8
"DC04270",50,"H",20,236000,FALSE,2020,56,6,14
"DC04271",32,"F",10,274000,FALSE,2022,36,4,6
"DC04272",56,"F",10,200000,TRUE,2018,64,8,2
"DC04274",28,"H",10,493000,TRUE,2018,36,8,2
"DC04275",53,"H",15,159000,FALSE,2022,57,4,11
"DC04276",57,"F",10,1500000,FALSE,2021,62,5,5
"DC04277",50,"F",20,155000,FALSE,2024,52,2,18
"DC04278",33,"F",25,264000,FALSE,2025,34,1,24
"DC04279",38,"F",15,210000,FALSE,2022,42,4,11
"DC04280",21,"H",30,111000,TRUE,2023,24,3,27
"DC04281",40,"H",25,400000,TRUE,2024,42,2,23
"DC04282",29,"F",20,205000,TRUE,2021,34,5,15
"DC04283",32,"F",10,78000,FALSE,2022,36,4,6
"DC04284",40,"F",20,84000,FALSE,2021,45,5,15
"DC04285",21,"F",10,58000,FALSE,2023,24,3,7
"DC04286",25,"F",10,63000,FALSE,2022,29,4,6
"DC04287",39,"F",15,168000,FALSE,2025,40,1,14
"DC04288",38,"H",10,69000,TRUE,2021,43,5,5
"DC04289",42,"H",25,265000,TRUE,2024,44,2,23
"DC04290",42,"F",25,123000,FALSE,2022,46,4,21
"DC04291",22,"H",10,222000,FALSE,2023,25,3,7
"DC04292",50,"H",20,90000,TRUE,2022,54,4,16
"DC04293",50,"H",20,38000,FALSE,2022,54,4,16
"DC04294",27,"F",25,195000,TRUE,2021,32,5,20
"DC04295",41,"H",20,157000,TRUE,2023,44,3,17
"DC04296",55,"H",10,325000,TRUE,2022,59,4,6
"DC04297",32,"F",20,108000,FALSE,2025,33,1,19
"DC04298",21,"H",5,76000,TRUE,2024,23,2,3
"DC04299",39,"H",10,64000,FALSE,2020,45,6,4
"DC04300",20,"H",25,270000,TRUE,2022,24,4,21
"DC04301",27,"H",20,79000,FALSE,2021,32,5,15
"DC04302",58,"H",12,120000,FALSE,2019,65,7,5
"DC04303",52,"H",10,132000,FALSE,2022,56,4,6
"DC04304",45,"H",10,63000,FALSE,2022,49,4,6
"DC04305",23,"H",15,23000,TRUE,2022,27,4,11
"DC04306",21,"H",15,115000,TRUE,2022,25,4,11
"DC04307",49,"F",15,176000,FALSE,2021,54,5,10
"DC04308",38,"H",25,106000,FALSE,2022,42,4,21
"DC04309",36,"H",5,197000,FALSE,2024,38,2,3
"DC04310",25,"F",25,153000,FALSE,2022,29,4,21
"DC04311",20,"H",15,210000,TRUE,2020,26,6,9
"DC04312",56,"H",5,50000,FALSE,2022,60,4,1
"DC04313",33,"H",10,124000,TRUE,2020,39,6,4
"DC04314",31,"H",10,210000,TRUE,2024,33,2,8
"DC04315",30,"H",15,166000,TRUE,2019,37,7,8
"DC04316",30,"H",20,375000,FALSE,2020,36,6,14
"DC04317",52,"F",18,239000,FALSE,2020,58,6,12
"DC04318",59,"H",11,231000,FALSE,2022,63,4,7
"DC04319",33,"H",5,262000,FALSE,2022,37,4,1
"DC04320",22,"H",10,171000,FALSE,2020,28,6,4
"DC04321",28,"H",20,105000,FALSE,2021,33,5,15
"DC04322",37,"F",20,283000,FALSE,2022,41,4,16
"DC04323",20,"H",25,182000,FALSE,2022,24,4,21
"DC04324",31,"H",25,497000,FALSE,2023,34,3,22
"DC04325",25,"H",5,184000,FALSE,2023,28,3,2
"DC04326",36,"H",10,65000,FALSE,2023,39,3,7
"DC04327",58,"F",10,226000,FALSE,2022,62,4,6
"DC04328",41,"H",15,33000,FALSE,2023,44,3,12
"DC04329",43,"H",25,101000,TRUE,2024,45,2,23
"DC04330",22,"F",10,211000,TRUE,2021,27,5,5
"DC04331",51,"H",5,139000,FALSE,2023,54,3,2
"DC04332",21,"F",15,700000,FALSE,2021,26,5,10
"DC04333",22,"H",15,164000,TRUE,2020,28,6,9
"DC04334",38,"F",15,195000,FALSE,2022,42,4,11
"DC04335",39,"H",25,109000,FALSE,2024,41,2,23
"DC04336",43,"H",10,85000,FALSE,2018,51,8,2
"DC04337",24,"F",10,267000,FALSE,2022,28,4,6
"DC04338",45,"F",15,203000,FALSE,2025,46,1,14
"DC04339",49,"H",15,155000,FALSE,2025,50,1,14
"DC04340",28,"F",10,111000,FALSE,2023,31,3,7
"DC04341",33,"H",30,220000,FALSE,2023,36,3,27
"DC04342",37,"F",15,277000,FALSE,2018,45,8,7
"DC04343",29,"H",20,151000,FALSE,2024,31,2,18
"DC04344",29,"H",20,142000,FALSE,2022,33,4,16
"DC04345",23,"H",20,187000,TRUE,2024,25,2,18
"DC04346",31,"H",20,126000,TRUE,2025,32,1,19
"DC04347",39,"F",10,73000,TRUE,2022,43,4,6
"DC04348",21,"H",10,369000,FALSE,2023,24,3,7
"DC04349",46,"F",10,209000,FALSE,2023,49,3,7
"DC04350",44,"H",20,224000,FALSE,2024,46,2,18
"DC04351",38,"H",10,93000,FALSE,2023,41,3,7
"DC04352",55,"F",10,147000,FALSE,2022,59,4,6
"DC04353",60,"H",10,129000,FALSE,2023,63,3,7
"DC04354",44,"H",15,86000,FALSE,2021,49,5,10
"DC04355",23,"F",30,90000,FALSE,2019,30,7,23
"DC04356",58,"F",12,45000,FALSE,2021,63,5,7
"DC04357",44,"H",15,146000,FALSE,2022,48,4,11
"DC04358",58,"H",12,101000,FALSE,2023,61,3,9
"DC04359",26,"F",10,51000,TRUE,2024,28,2,8
"DC04360",26,"H",20,188000,FALSE,2023,29,3,17
"DC04361",59,"H",11,45000,FALSE,2020,65,6,5
"DC04362",29,"F",25,111000,FALSE,2022,33,4,21
"DC04363",26,"F",25,54000,FALSE,2022,30,4,21
"DC04364",37,"H",10,185000,FALSE,2022,41,4,6
"DC04365",25,"F",20,271000,FALSE,2025,26,1,19
"DC04366",30,"H",15,194000,FALSE,2024,32,2,13
"DC04367",24,"H",15,600000,FALSE,2020,30,6,9
"DC04368",28,"H",10,40000,FALSE,2023,31,3,7
"DC04369",59,"H",10,131000,FALSE,2022,63,4,6
"DC04370",55,"F",15,332000,FALSE,2023,58,3,12
"DC04372",40,"F",10,106000,FALSE,2020,46,6,4
"DC04373",49,"H",15,158000,FALSE,2024,51,2,13
"DC04374",31,"H",5,346000,FALSE,2025,32,1,4
"DC04375",22,"F",20,105000,FALSE,2021,27,5,15
"DC04376",35,"H",10,85000,FALSE,2020,41,6,4
"DC04377",30,"F",15,175000,FALSE,2025,31,1,14
"DC04378",20,"F",15,458000,FALSE,2022,24,4,11
"DC04379",40,"H",15,25000,FALSE,2021,45,5,10
"DC04380",60,"H",10,269000,FALSE,2021,65,5,5
"DC04381",41,"H",20,242000,FALSE,2020,47,6,14
"DC04382",37,"H",25,63000,TRUE,2019,44,7,18
"DC04383",23,"H",20,591000,TRUE,2024,25,2,18
"DC04384",42,"F",5,139000,FALSE,2022,46,4,1
"DC04385",22,"F",15,104000,FALSE,2023,25,3,12
"DC04386",40,"H",20,211000,FALSE,2020,46,6,14
"DC04387",42,"H",28,635000,TRUE,2019,49,7,21
"DC04388",22,"F",10,279000,TRUE,2023,25,3,7
"DC04389",52,"F",10,70000,FALSE,2025,53,1,9
"DC04390",42,"F",28,45000,FALSE,2023,45,3,25
"DC04391",42,"H",20,158000,FALSE,2025,43,1,19
"DC04392",38,"H",10,200000,FALSE,2019,45,7,3
"DC04393",22,"H",20,72000,TRUE,2019,29,7,13
"DC04394",47,"H",5,102000,FALSE,2023,50,3,2
"DC04395",37,"H",10,91000,TRUE,2025,38,1,9
"DC04396",36,"H",5,93000,FALSE,2023,39,3,2
"DC04397",28,"F",10,107000,TRUE,2025,29,1,9
"DC04398",46,"F",15,578000,FALSE,2020,52,6,9
"DC04399",35,"F",20,86000,FALSE,2023,38,3,17
"DC04400",41,"H",15,387000,FALSE,2022,45,4,11
"DC04401",21,"F",20,172000,FALSE,2023,24,3,17
"DC04402",31,"H",25,103000,FALSE,2024,33,2,23
"DC04403",38,"H",5,182000,TRUE,2022,42,4,1
"DC04404",34,"H",20,434000,TRUE,2024,36,2,18
"DC04405",20,"H",20,332000,FALSE,2021,25,5,15
"DC04406",35,"H",30,129000,FALSE,2025,36,1,29
"DC04407",23,"H",20,118000,FALSE,2022,27,4,16
"DC04408",21,"H",10,149000,FALSE,2023,24,3,7
"DC04409",36,"H",15,100000,TRUE,2021,41,5,10
"DC04410",29,"H",10,113000,FALSE,2020,35,6,4
"DC04411",49,"H",15,205000,FALSE,2023,52,3,12
"DC04412",34,"F",15,172000,FALSE,2024,36,2,13
"DC04413",20,"F",5,260000,FALSE,2024,22,2,3
"DC04414",46,"F",15,251000,TRUE,2024,48,2,13
"DC04415",53,"F",17,126000,FALSE,2020,59,6,11
"DC04416",42,"F",15,59000,TRUE,2023,45,3,12
"DC04417",57,"F",13,219000,TRUE,2023,60,3,10
"DC04418",22,"H",10,97000,FALSE,2020,28,6,4
"DC04419",46,"H",15,111000,FALSE,2021,51,5,10
"DC04420",57,"H",13,110000,FALSE,2023,60,3,10
"DC04421",27,"H",10,222000,TRUE,2019,34,7,3
"DC04422",21,"H",10,291000,FALSE,2024,23,2,8
"DC04423",31,"H",15,853000,FALSE,2022,35,4,11
"DC04424",23,"F",5,68000,FALSE,2024,25,2,3
"DC04425",20,"H",20,152000,TRUE,2025,21,1,19
"DC04426",41,"F",15,111000,FALSE,2023,44,3,12
"DC04427",47,"H",5,263000,FALSE,2022,51,4,1
"DC04428",59,"H",10,163000,FALSE,2022,63,4,6
"DC04429",50,"H",15,89000,FALSE,2020,56,6,9
"DC04430",37,"H",30,123000,TRUE,2025,38,1,29
"DC04431",41,"H",20,211000,TRUE,2023,44,3,17
"DC04432",20,"H",25,145000,FALSE,2018,28,8,17
"DC04433",33,"H",20,114000,FALSE,2023,36,3,17
"DC04434",57,"F",13,574000,TRUE,2021,62,5,8
"DC04436",24,"H",20,275000,TRUE,2024,26,2,18
"DC04437",57,"F",13,205000,FALSE,2023,60,3,10
"DC04439",48,"H",22,125000,FALSE,2023,51,3,19
"DC04440",32,"H",20,271000,FALSE,2019,39,7,13
"DC04441",41,"H",20,131000,FALSE,2020,47,6,14
"DC04442",34,"H",15,49000,FALSE,2025,35,1,14
"DC04443",53,"H",17,179000,TRUE,2024,55,2,15
"DC04444",35,"F",30,120000,TRUE,2021,40,5,25
"DC04445",24,"H",10,81000,FALSE,2022,28,4,6
"DC04446",37,"H",15,65000,FALSE,2021,42,5,10
"DC04447",26,"F",20,322000,FALSE,2022,30,4,16
"DC04448",40,"F",20,185000,FALSE,2024,42,2,18
"DC04449",34,"H",10,35000,FALSE,2020,40,6,4
"DC04450",59,"F",11,155000,FALSE,2022,63,4,7
"DC04451",22,"F",15,254000,FALSE,2021,27,5,10
"DC04452",33,"H",15,53000,FALSE,2023,36,3,12
"DC04453",60,"H",10,85000,TRUE,2024,62,2,8
"DC04454",41,"H",15,79000,TRUE,2022,45,4,11
"DC04455",20,"H",15,95000,TRUE,2025,21,1,14
"DC04456",43,"H",5,106000,FALSE,2023,46,3,2
"DC04457",20,"H",20,311000,FALSE,2023,23,3,17
"DC04458",56,"F",14,427000,FALSE,2021,61,5,9
"DC04459",29,"F",20,228000,FALSE,2022,33,4,16
"DC04460",39,"H",25,863000,TRUE,2019,46,7,18
"DC04461",36,"H",15,134000,FALSE,2024,38,2,13
"DC04462",52,"H",15,242000,FALSE,2018,60,8,7
"DC04463",42,"F",10,181000,FALSE,2022,46,4,6
"DC04464",60,"H",10,246000,TRUE,2025,61,1,9
"DC04466",22,"H",15,196000,FALSE,2021,27,5,10
"DC04467",58,"H",12,359000,FALSE,2022,62,4,8
"DC04468",57,"F",13,175000,FALSE,2019,64,7,6
"DC04469",32,"H",20,168000,FALSE,2021,37,5,15
"DC04470",49,"H",15,89000,FALSE,2022,53,4,11
"DC04471",59,"F",10,69000,FALSE,2024,61,2,8
"DC04472",51,"H",19,43000,FALSE,2023,54,3,16
"DC04473",41,"F",15,110000,TRUE,2024,43,2,13
"DC04474",24,"H",10,123000,FALSE,2023,27,3,7
"DC04475",38,"F",10,478000,TRUE,2022,42,4,6
"DC04476",23,"F",20,143000,FALSE,2023,26,3,17
"DC04477",23,"F",10,378000,FALSE,2022,27,4,6
"DC04478",60,"H",10,306000,TRUE,2025,61,1,9
"DC04479",34,"F",25,181000,FALSE,2023,37,3,22
"DC04480",58,"H",12,177000,TRUE,2023,61,3,9
"DC04481",38,"H",10,277000,FALSE,2022,42,4,6
"DC04482",59,"F",11,88000,FALSE,2024,61,2,9
"DC04483",26,"H",15,139000,FALSE,2023,29,3,12
"DC04484",33,"H",15,261000,FALSE,2019,40,7,8
"DC04485",21,"H",30,97000,FALSE,2022,25,4,26
"DC04486",43,"H",15,188000,FALSE,2019,50,7,8
"DC04487",44,"F",10,322000,FALSE,2021,49,5,5
"DC04488",56,"H",14,234000,FALSE,2025,57,1,13
"DC04489",41,"F",10,189000,FALSE,2023,44,3,7
"DC04490",23,"F",5,214000,FALSE,2022,27,4,1
"DC04491",28,"H",15,316000,FALSE,2023,31,3,12
"DC04492",46,"H",20,131000,FALSE,2025,47,1,19
"DC04493",54,"H",16,211000,FALSE,2022,58,4,12
"DC04494",38,"H",15,19000,TRUE,2023,41,3,12
"DC04495",36,"H",15,307000,FALSE,2025,37,1,14
"DC04496",26,"H",5,217000,TRUE,2025,27,1,4
"DC04497",47,"F",10,449000,TRUE,2022,51,4,6
"DC04499",31,"F",15,126000,FALSE,2021,36,5,10
"DC04500",27,"F",30,33000,FALSE,2023,30,3,27
"DC04501",38,"F",10,32000,FALSE,2023,41,3,7
"DC04502",25,"H",10,291000,FALSE,2023,28,3,7
"DC04503",31,"H",20,210000,FALSE,2023,34,3,17
"DC04504",59,"F",11,329000,FALSE,2022,63,4,7
"DC04505",23,"H",15,613000,TRUE,2018,31,8,7
"DC04507",60,"F",10,84000,FALSE,2019,67,7,3
"DC04508",24,"H",10,69000,FALSE,2018,32,8,2
"DC04509",53,"F",10,158000,TRUE,2022,57,4,6
"DC04510",28,"F",10,75000,FALSE,2020,34,6,4
"DC04511",22,"H",30,132000,FALSE,2022,26,4,26
"DC04512",45,"F",20,236000,FALSE,2023,48,3,17
"DC04513",60,"F",10,253000,TRUE,2024,62,2,8
"DC04514",42,"H",20,310000,FALSE,2024,44,2,18
"DC04515",60,"F",10,227000,FALSE,2024,62,2,8
"DC04516",24,"H",10,144000,TRUE,2023,27,3,7
"DC04517",32,"H",10,404000,TRUE,2023,35,3,7
"DC04518",60,"H",10,180000,FALSE,2019,67,7,3
"DC04519",40,"F",10,106000,TRUE,2021,45,5,5
"DC04520",54,"F",10,273000,FALSE,2021,59,5,5
"DC04521",52,"F",18,158000,TRUE,2019,59,7,11
"DC04522",46,"H",10,37000,FALSE,2022,50,4,6
"DC04523",30,"F",15,289000,FALSE,2025,31,1,14
"DC04524",49,"H",15,172000,FALSE,2024,51,2,13
"DC04525",50,"H",10,587000,FALSE,2023,53,3,7
"DC04526",35,"F",15,64000,FALSE,2021,40,5,10
"DC04527",30,"H",20,256000,TRUE,2022,34,4,16
"DC04528",58,"F",12,173000,FALSE,2025,59,1,11
"DC04529",45,"F",20,49000,FALSE,2019,52,7,13
"DC04530",54,"H",10,196000,FALSE,2024,56,2,8
"DC04532",24,"H",15,93000,FALSE,2024,26,2,13
"DC04533",38,"H",10,201000,FALSE,2022,42,4,6
"DC04534",23,"F",10,45000,FALSE,2023,26,3,7
"DC04535",20,"F",10,93000,FALSE,2024,22,2,8
"DC04536",31,"H",5,109000,FALSE,2024,33,2,3
"DC04537",44,"F",5,127000,FALSE,2022,48,4,1
"DC04538",49,"H",20,313000,FALSE,2024,51,2,18
"DC04539",25,"F",15,146000,FALSE,2024,27,2,13
"DC04540",51,"F",19,113000,FALSE,2022,55,4,15
"DC04541",40,"H",15,134000,TRUE,2020,46,6,9
"DC04542",22,"H",20,130000,TRUE,2022,26,4,16
"DC04543",56,"F",14,112000,TRUE,2021,61,5,9
"DC04544",23,"F",10,71000,TRUE,2023,26,3,7
"DC04545",47,"H",15,86000,TRUE,2021,52,5,10
"DC04546",50,"F",10,74000,FALSE,2023,53,3,7
"DC04547",25,"H",15,84000,FALSE,2023,28,3,12
"DC04548",57,"H",13,231000,FALSE,2024,59,2,11
"DC04549",38,"H",15,155000,FALSE,2020,44,6,9
"DC04550",32,"F",20,98000,FALSE,2020,38,6,14
"DC04551",60,"H",10,140000,FALSE,2022,64,4,6
"DC04552",59,"H",11,256000,FALSE,2019,66,7,4
"DC04553",46,"F",15,559000,FALSE,2023,49,3,12
"DC04554",26,"F",10,166000,FALSE,2025,27,1,9
"DC04555",20,"H",20,113000,FALSE,2019,27,7,13
"DC04556",50,"H",10,225000,FALSE,2025,51,1,9
"DC04557",21,"F",5,229000,FALSE,2022,25,4,1
"DC04559",56,"H",10,148000,FALSE,2020,62,6,4
"DC04560",44,"H",20,48000,FALSE,2024,46,2,18
"DC04561",22,"H",25,110000,FALSE,2022,26,4,21
"DC04562",21,"H",25,308000,FALSE,2023,24,3,22
"DC04563",56,"F",14,116000,FALSE,2022,60,4,10
"DC04564",29,"H",15,167000,FALSE,2024,31,2,13
"DC04565",28,"F",10,291000,FALSE,2024,30,2,8
"DC04566",38,"F",20,244000,FALSE,2022,42,4,16
"DC04567",22,"F",15,288000,FALSE,2023,25,3,12
"DC04568",21,"F",25,183000,FALSE,2022,25,4,21
"DC04569",42,"F",25,125000,FALSE,2018,50,8,17
"DC04570",37,"F",20,134000,FALSE,2023,40,3,17
"DC04571",56,"H",14,69000,FALSE,2022,60,4,10
"DC04572",45,"H",15,75000,FALSE,2020,51,6,9
"DC04573",41,"F",20,199000,TRUE,2019,48,7,13
"DC04574",49,"H",15,339000,FALSE,2022,53,4,11
"DC04575",20,"H",15,173000,FALSE,2021,25,5,10
"DC04576",52,"H",15,102000,FALSE,2023,55,3,12
"DC04577",51,"F",10,266000,FALSE,2024,53,2,8
"DC04578",50,"F",20,303000,TRUE,2023,53,3,17
"DC04579",50,"F",10,210000,FALSE,2024,52,2,8
"DC04580",25,"F",15,94000,FALSE,2022,29,4,11
"DC04581",26,"H",20,240000,FALSE,2019,33,7,13
"DC04582",44,"F",25,689000,FALSE,2024,46,2,23
"DC04583",26,"F",20,107000,FALSE,2022,30,4,16
"DC04584",29,"F",10,213000,FALSE,2020,35,6,4
"DC04585",39,"H",5,128000,FALSE,2025,40,1,4
"DC04586",55,"H",15,120000,FALSE,2021,60,5,10
"DC04587",55,"H",15,63000,FALSE,2021,60,5,10
"DC04589",45,"H",25,311000,FALSE,2022,49,4,21
"DC04590",58,"F",12,86000,FALSE,2020,64,6,6
"DC04591",31,"H",15,91000,FALSE,2019,38,7,8
"DC04592",28,"F",30,80000,FALSE,2021,33,5,25
"DC04593",53,"F",5,173000,FALSE,2023,56,3,2
"DC04594",42,"F",20,45000,TRUE,2021,47,5,15
"DC04595",32,"H",15,78000,TRUE,2019,39,7,8
"DC04596",56,"H",5,53000,FALSE,2024,58,2,3
"DC04598",44,"H",25,44000,FALSE,2019,51,7,18
"DC04599",42,"H",25,77000,TRUE,2022,46,4,21
"DC04600",41,"H",10,159000,FALSE,2021,46,5,5
"DC04601",22,"H",15,86000,FALSE,2021,27,5,10
"DC04602",60,"H",10,54000,FALSE,2022,64,4,6
"DC04603",56,"H",5,310000,FALSE,2025,57,1,4
"DC04604",52,"H",10,135000,FALSE,2023,55,3,7
"DC04605",60,"F",10,159000,FALSE,2020,66,6,4
"DC04606",50,"H",10,47000,FALSE,2020,56,6,4
"DC04607",39,"F",15,363000,FALSE,2020,45,6,9
"DC04608",56,"H",14,189000,FALSE,2022,60,4,10
"DC04609",27,"H",10,155000,FALSE,2020,33,6,4
"DC04610",48,"H",10,74000,TRUE,2023,51,3,7
"DC04611",31,"H",20,152000,FALSE,2019,38,7,13
"DC04612",33,"H",25,214000,FALSE,2019,40,7,18
"DC04613",22,"H",10,306000,TRUE,2024,24,2,8
"DC04614",59,"F",10,185000,FALSE,2025,60,1,9
"DC04615",22,"H",15,99000,FALSE,2021,27,5,10
"DC04616",51,"F",19,318000,FALSE,2022,55,4,15
"DC04617",30,"H",15,66000,FALSE,2025,31,1,14
"DC04618",51,"H",15,385000,FALSE,2019,58,7,8
"DC04619",59,"F",11,154000,FALSE,2023,62,3,8
"DC04620",50,"H",5,113000,FALSE,2022,54,4,1
"DC04621",55,"H",10,92000,FALSE,2023,58,3,7
"DC04622",23,"H",15,105000,FALSE,2023,26,3,12
"DC04623",21,"H",10,120000,FALSE,2024,23,2,8
"DC04624",45,"F",25,390000,FALSE,2025,46,1,24
"DC04625",20,"F",15,248000,FALSE,2024,22,2,13
"DC04626",29,"H",25,145000,TRUE,2022,33,4,21
"DC04627",30,"H",25,566000,TRUE,2023,33,3,22
"DC04628",55,"F",15,142000,TRUE,2022,59,4,11
"DC04629",53,"F",17,77000,FALSE,2023,56,3,14
"DC04631",26,"F",15,36000,FALSE,2025,27,1,14
"DC04632",29,"F",15,366000,FALSE,2025,30,1,14
"DC04633",45,"F",20,223000,FALSE,2025,46,1,19
"DC04634",33,"H",15,55000,FALSE,2022,37,4,11
"DC04635",43,"H",25,427000,FALSE,2023,46,3,22
"DC04636",50,"H",15,50000,FALSE,2023,53,3,12
"DC04637",25,"F",10,144000,FALSE,2025,26,1,9
"DC04638",26,"H",10,79000,FALSE,2023,29,3,7
"DC04639",23,"F",15,144000,FALSE,2022,27,4,11
"DC04640",27,"H",15,287000,FALSE,2022,31,4,11
"DC04641",56,"F",14,215000,FALSE,2022,60,4,10
"DC04642",45,"H",25,107000,FALSE,2025,46,1,24
"DC04643",44,"F",20,227000,FALSE,2021,49,5,15
"DC04645",39,"F",15,141000,FALSE,2023,42,3,12
"DC04646",53,"H",5,163000,TRUE,2023,56,3,2
"DC04647",42,"H",20,40000,FALSE,2020,48,6,14
"DC04648",57,"H",10,54000,FALSE,2022,61,4,6
"DC04649",40,"H",15,80000,FALSE,2022,44,4,11
"DC04650",29,"F",10,261000,FALSE,2022,33,4,6
"DC04651",30,"F",15,249000,TRUE,2023,33,3,12
"DC04652",36,"H",30,99000,FALSE,2020,42,6,24
"DC04653",60,"F",10,32000,FALSE,2022,64,4,6
"DC04654",39,"H",10,85000,FALSE,2020,45,6,4
"DC04655",37,"F",20,102000,FALSE,2025,38,1,19
"DC04656",28,"F",25,647000,FALSE,2021,33,5,20
"DC04657",40,"H",5,130000,FALSE,2023,43,3,2
"DC04658",50,"F",20,124000,TRUE,2021,55,5,15
"DC04660",38,"F",20,109000,FALSE,2023,41,3,17
"DC04661",23,"F",15,211000,FALSE,2024,25,2,13
"DC04662",50,"H",15,144000,FALSE,2023,53,3,12
"DC04663",46,"H",24,95000,FALSE,2022,50,4,20
"DC04664",35,"H",15,165000,TRUE,2022,39,4,11
"DC04666",40,"H",10,318000,FALSE,2024,42,2,8
"DC04667",51,"H",19,145000,FALSE,2023,54,3,16
"DC04668",60,"H",5,99000,TRUE,2022,64,4,1
"DC04669",28,"F",15,87000,FALSE,2025,29,1,14
"DC04670",51,"F",10,197000,TRUE,2022,55,4,6
"DC04671",60,"H",10,125000,TRUE,2021,65,5,5
"DC04672",34,"F",20,207000,FALSE,2018,42,8,12
"DC04673",51,"F",5,114000,FALSE,2023,54,3,2
"DC04674",33,"H",5,114000,FALSE,2023,36,3,2
"DC04675",59,"F",10,65000,FALSE,2019,66,7,3
"DC04676",30,"F",20,203000,TRUE,2022,34,4,16
"DC04677",35,"F",10,261000,FALSE,2021,40,5,5
"DC04678",51,"F",10,79000,TRUE,2025,52,1,9
"DC04679",46,"H",15,683000,FALSE,2023,49,3,12
"DC04680",29,"H",10,162000,TRUE,2025,30,1,9
"DC04681",49,"H",21,45000,FALSE,2021,54,5,16
"DC04682",42,"F",25,218000,FALSE,2024,44,2,23
"DC04683",41,"F",10,192000,FALSE,2019,48,7,3
"DC04684",29,"H",25,125000,FALSE,2020,35,6,19
"DC04685",49,"H",10,211000,TRUE,2022,53,4,6
"DC04686",36,"H",15,217000,FALSE,2021,41,5,10
"DC04687",41,"H",25,241000,FALSE,2024,43,2,23
"DC04688",35,"F",20,73000,FALSE,2022,39,4,16
"DC04689",28,"F",15,277000,TRUE,2023,31,3,12
"DC04690",45,"H",10,102000,FALSE,2020,51,6,4
"DC04691",48,"F",22,91000,FALSE,2025,49,1,21
"DC04692",20,"H",15,404000,TRUE,2021,25,5,10
"DC04693",38,"F",25,43000,FALSE,2020,44,6,19
"DC04694",28,"F",10,270000,TRUE,2024,30,2,8
"DC04695",59,"F",11,43000,FALSE,2023,62,3,8
"DC04696",44,"F",26,236000,FALSE,2020,50,6,20
