"age","age_actuariel","genre","fumeur","duree","capital","pnu_unitaire","prime_nette_annuelle","prime_commerciale","dont_frais_acquisition","dont_frais_gestion","dont_frais_capital","dont_frais_fixes","marge_technique","taux_chargement","annuite_actuarielle","hypotheses","id_contrat"
52,53,"F","FALSE",10,187000,0.078598,1657.33,2031.55,162.52,121.89,74.8,15,0,22.58,8.8684,"Base","DC04147"
23,24,"F","FALSE",10,481000,0.007374,388.39,692.78,55.42,41.57,192.4,15,0,78.37,9.1326,"Base","DC04148"
25,26,"F","FALSE",20,163000,0.021881,215.84,344.24,27.54,20.65,65.2,15,0,59.48,16.5239,"Base","DC04149"
45,49,"H","TRUE",15,102000,0.147948,1226.82,1491.42,119.31,89.49,40.8,15,0,21.57,12.3006,"Base","DC04150"
34,35,"F","FALSE",10,306000,0.015472,520.09,764.53,61.16,45.87,122.4,15,0,47,9.103,"Base","DC04152"
56,57,"F","FALSE",10,33000,0.114995,434.7,538.26,43.06,32.3,13.2,15,0,23.82,8.7297,"Base","DC04153"
36,37,"H","FALSE",15,75000,0.053504,313.18,416.49,33.32,24.99,30,15,0,32.99,12.813,"Base","DC04154"
59,60,"F","FALSE",5,94000,0.064215,1286.99,1557.66,124.61,93.46,37.6,15,0,21.03,4.6902,"Base","DC04155"
35,36,"H","FALSE",10,311000,0.027944,959.81,1278.15,102.25,76.69,124.4,15,0,33.17,9.0544,"Base","DC04156"
27,28,"F","FALSE",25,152000,0.038512,298.55,435.29,34.82,26.12,60.8,15,0,45.8,19.6079,"Base","DC04157"
60,61,"H","FALSE",10,90000,0.237053,2591.22,3072.35,245.79,184.34,36,15,0,18.57,8.2335,"Base","DC04158"
46,47,"H","FALSE",20,133000,0.197005,1708.91,2066.41,165.31,123.98,53.2,15,0,20.92,15.3323,"Base","DC04159"
41,45,"H","TRUE",15,395000,0.104857,3303.46,4042.4,323.39,242.54,158,15,0,22.37,12.5379,"Base","DC04160"
57,58,"H","FALSE",13,37000,0.257846,926.74,1112.26,88.98,66.74,14.8,15,0,20.02,10.2944,"Base","DC04161"
42,43,"F","FALSE",15,239000,0.056427,1053,1353.02,108.24,81.18,95.6,15,0,28.49,12.8072,"Base","DC04162"
54,58,"H","TRUE",15,97000,0.311315,2663.38,3159.51,252.76,189.57,38.8,15,0,18.63,11.3381,"Base","DC04163"
34,37,"F","TRUE",10,173000,0.018208,346.42,500.73,40.06,30.04,69.2,15,0,44.54,9.093,"Base","DC04164"
53,54,"F","FALSE",17,226000,0.190999,3210.53,3855.73,308.46,231.34,90.4,15,0,20.1,13.4451,"Base","DC04165"
35,36,"F","FALSE",20,1194000,0.049384,3606.29,4766.15,381.29,285.97,477.6,15,0,32.16,16.3504,"Base","DC04166"
51,52,"F","FALSE",5,104000,0.02945,644.25,814.94,65.19,48.9,41.6,15,0,26.49,4.7541,"Base","DC04167"
21,25,"H","TRUE",20,62000,0.034482,130.13,197.6,15.81,11.86,24.8,15,0,51.84,16.4285,"Base","DC04168"
26,27,"F","FALSE",20,53000,0.023553,75.59,129.99,10.4,7.8,21.2,15,0,71.96,16.5134,"Base","DC04169"
34,35,"H","FALSE",10,238000,0.025906,680.4,919.3,73.54,55.16,95.2,15,0,35.11,9.062,"Base","DC04170"
49,50,"H","FALSE",10,59000,0.090842,607.87,751.7,60.14,45.1,23.6,15,0,23.66,8.8172,"Base","DC04171"
26,27,"F","FALSE",10,142000,0.008763,136.33,242.01,19.36,14.52,56.8,15,0,77.52,9.1275,"Base","DC04172"
56,60,"H","TRUE",14,114000,0.332341,3590.71,4245.7,339.66,254.74,45.6,15,0,18.24,10.5514,"Base","DC04173"
24,25,"F","FALSE",5,286000,0.003553,211.67,396.59,31.73,23.8,114.4,15,0,87.36,4.801,"Base","DC04174"
20,21,"F","FALSE",25,982000,0.022739,1132.29,1790.8,143.26,107.45,392.8,15,0,58.16,19.7207,"Base","DC04175"
46,47,"F","FALSE",24,49000,0.188955,517.83,642.36,51.39,38.54,19.6,15,0,24.05,17.8801,"Base","DC04176"
58,59,"H","FALSE",12,40000,0.252261,1049.06,1255.89,100.47,75.35,16,15,0,19.72,9.6185,"Base","DC04177"
25,26,"H","FALSE",10,135000,0.014315,212.25,327.03,26.16,19.62,54,15,0,54.08,9.1048,"Base","DC04178"
59,62,"F","TRUE",10,214000,0.183344,4636.9,5508.72,440.7,330.52,85.6,15,0,18.8,8.4616,"Base","DC04179"
35,36,"H","FALSE",5,271000,0.012086,684.49,939.41,75.15,56.36,108.4,15,0,37.24,4.7852,"Base","DC04180"
27,28,"F","FALSE",10,97000,0.009331,99.18,177.88,14.23,10.67,38.8,15,0,79.35,9.1254,"Base","DC04181"
59,60,"F","FALSE",5,167000,0.064215,2286.46,2753.79,220.3,165.23,66.8,15,0,20.44,4.6902,"Base","DC04182"
24,25,"F","FALSE",20,250000,0.020371,308.03,491.9,39.35,29.51,100,15,0,59.69,16.5333,"Base","DC04183"
29,30,"H","FALSE",20,65000,0.04909,195.34,274.82,21.99,16.49,26,15,0,40.68,16.3345,"Base","DC04184"
30,33,"F","TRUE",10,81000,0.013245,117.75,192.03,15.36,11.52,32.4,15,0,63.09,9.1111,"Base","DC04185"
24,25,"H","FALSE",25,125000,0.050402,323.22,451.42,36.11,27.09,50,15,0,39.66,19.4924,"Base","DC04186"
38,39,"H","FALSE",25,139000,0.151917,1128.33,1394.1,111.53,83.65,55.6,15,0,23.55,18.7149,"Base","DC04187"
35,36,"H","FALSE",15,585000,0.049371,2250.3,2906.16,232.49,174.37,234,15,0,29.15,12.8348,"Base","DC04188"
56,57,"F","FALSE",14,136000,0.185418,2211.48,2652.19,212.18,159.13,54.4,15,0,19.93,11.4027,"Base","DC04189"
44,45,"H","FALSE",10,64000,0.058587,419.42,534.91,42.79,32.09,25.6,15,0,27.53,8.9398,"Base","DC04190"
39,43,"H","TRUE",20,70000,0.141132,628.35,780.64,62.45,46.84,28,15,0,24.24,15.7224,"Base","DC04191"
49,50,"H","FALSE",15,259000,0.161173,3414.17,4107.88,328.63,246.47,103.6,15,0,20.32,12.2266,"Base","DC04192"
39,40,"F","FALSE",10,312000,0.023525,808.91,1103.15,88.25,66.19,124.8,15,0,36.37,9.0735,"Base","DC04193"
33,34,"F","FALSE",20,209000,0.041486,528.68,729.39,58.35,43.76,83.6,15,0,37.97,16.4005,"Base","DC04194"
44,47,"F","TRUE",25,150000,0.204577,1673.16,2032.74,162.62,121.96,60,15,0,21.49,18.3405,"Base","DC04195"
32,33,"H","FALSE",10,39000,0.022383,96.19,147.43,11.79,8.85,15.6,15,0,53.27,9.075,"Base","DC04196"
40,41,"F","FALSE",15,160000,0.047002,584.95,772.04,61.76,46.32,64,15,0,31.98,12.8563,"Base","DC04197"
58,59,"F","FALSE",12,99000,0.178206,1766.32,2117.34,169.39,127.04,39.6,15,0,19.87,9.9882,"Base","DC04198"
56,57,"F","FALSE",10,124000,0.114995,1633.43,1974.45,157.96,118.47,49.6,15,0,20.88,8.7297,"Base","DC04200"
32,33,"H","FALSE",10,155000,0.022383,382.3,534.07,42.73,32.04,62,15,0,39.7,9.075,"Base","DC04201"
41,42,"H","FALSE",10,172000,0.045341,867.53,1106.19,88.5,66.37,68.8,15,0,27.51,8.9895,"Base","DC04202"
55,56,"F","FALSE",15,213000,0.18789,3309.23,3964.46,317.16,237.87,85.2,15,0,19.8,12.0936,"Base","DC04203"
38,39,"F","FALSE",20,118000,0.064566,468.75,617.38,49.39,37.04,47.2,15,0,31.71,16.2535,"Base","DC04204"
43,44,"H","FALSE",20,205000,0.153487,2012.15,2452.5,196.2,147.15,82,15,0,21.88,15.6375,"Base","DC04205"
38,39,"H","FALSE",20,159000,0.100886,1002.91,1257.57,100.61,75.45,63.6,15,0,25.39,15.9944,"Base","DC04206"
26,29,"F","TRUE",10,74000,0.00996,80.79,145.8,11.66,8.75,29.6,15,0,80.47,9.1231,"Base","DC04207"
44,48,"H","TRUE",25,227000,0.309586,4044.57,4826.01,386.08,289.56,90.8,15,0,19.32,17.3754,"Base","DC04208"
37,38,"H","FALSE",20,120000,0.092825,694.11,880.36,70.43,52.82,48,15,0,26.83,16.048,"Base","DC04209"
45,46,"F","FALSE",10,254000,0.040523,1142.28,1463.81,117.1,87.83,101.6,15,0,28.15,9.0108,"Base","DC04210"
60,61,"H","FALSE",10,224000,0.237053,6449.26,7620.76,609.66,457.25,89.6,15,0,18.16,8.2335,"Base","DC04211"
43,44,"H","FALSE",20,156000,0.153487,1531.2,1870.46,149.64,112.23,62.4,15,0,22.16,15.6375,"Base","DC04212"
29,30,"F","FALSE",10,110000,0.010659,128.55,218.08,17.45,13.08,44,15,0,69.65,9.1206,"Base","DC04213"
38,39,"F","FALSE",25,162000,0.100475,849.84,1080.98,86.48,64.86,64.8,15,0,27.2,19.1529,"Base","DC04214"
54,55,"F","FALSE",16,52000,0.189725,772.31,939.66,75.17,56.38,20.8,15,0,21.67,12.7743,"Base","DC04215"
46,47,"H","FALSE",20,102000,0.197005,1310.6,1588.83,127.11,95.33,40.8,15,0,21.23,15.3323,"Base","DC04216"
45,46,"F","FALSE",15,194000,0.074508,1137.06,1429.84,114.39,85.79,77.6,15,0,25.75,12.7123,"Base","DC04217"
45,46,"F","FALSE",15,226000,0.074508,1324.62,1662.81,133.03,99.77,90.4,15,0,25.53,12.7123,"Base","DC04218"
46,49,"F","TRUE",15,217000,0.098587,1700,2095.11,167.61,125.71,86.8,15,0,23.24,12.5844,"Base","DC04219"
24,25,"H","FALSE",20,169000,0.034482,354.71,508.51,40.68,30.51,67.6,15,0,43.36,16.4285,"Base","DC04220"
40,41,"F","FALSE",10,129000,0.025691,365.57,502.53,40.2,30.15,51.6,15,0,37.46,9.0655,"Base","DC04221"
57,61,"H","TRUE",10,52000,0.237053,1497.15,1782.5,142.6,106.95,20.8,15,0,19.06,8.2335,"Base","DC04222"
55,56,"F","FALSE",10,195000,0.104593,2325.7,2812.44,225,168.75,78,15,0,20.93,8.7696,"Base","DC04223"
58,59,"H","FALSE",12,2e+05,0.252261,5245.32,6209.68,496.77,372.58,80,15,0,18.39,9.6185,"Base","DC04224"
34,35,"F","FALSE",20,192000,0.045239,530.38,723.47,57.88,43.41,76.8,15,0,36.4,16.3768,"Base","DC04225"
55,56,"H","FALSE",10,65000,0.154315,1170.45,1408.66,112.69,84.52,26,15,0,20.35,8.5698,"Base","DC04226"
39,40,"F","FALSE",10,128000,0.023525,331.86,462.86,37.03,27.77,51.2,15,0,39.47,9.0735,"Base","DC04227"
21,22,"F","FALSE",20,66000,0.01667,66.45,125.41,10.03,7.52,26.4,15,0,88.72,16.5564,"Base","DC04228"
60,61,"F","FALSE",10,87000,0.167242,1706.6,2042.33,163.39,122.54,34.8,15,0,19.67,8.5257,"Base","DC04229"
40,41,"H","FALSE",15,194000,0.074522,1138.25,1431.22,114.5,85.87,77.6,15,0,25.74,12.7013,"Base","DC04230"
29,30,"F","FALSE",20,43000,0.029725,77.59,127.66,10.21,7.66,17.2,15,0,64.54,16.4747,"Base","DC04231"
51,52,"F","FALSE",10,197000,0.07145,1582.35,1949.01,155.92,116.94,78.8,15,0,23.17,8.8954,"Base","DC04232"
53,57,"H","TRUE",15,43000,0.287848,1077.86,1290.76,103.26,77.45,17.2,15,0,19.75,11.4834,"Base","DC04233"
22,23,"H","FALSE",15,125000,0.020182,194.25,301.45,24.12,18.09,50,15,0,55.19,12.9875,"Base","DC04234"
44,45,"H","FALSE",15,116000,0.104857,970.13,1199.45,95.96,71.97,46.4,15,0,23.64,12.5379,"Base","DC04235"
49,52,"F","TRUE",15,50000,0.130339,525.01,651.18,52.09,39.07,20,15,0,24.03,12.4129,"Base","DC04236"
40,41,"F","FALSE",10,292000,0.025691,827.5,1115.47,89.24,66.93,116.8,15,0,34.8,9.0655,"Base","DC04237"
25,26,"F","FALSE",10,92000,0.008251,83.15,156.92,12.55,9.42,36.8,15,0,88.72,9.1294,"Base","DC04238"
36,40,"H","TRUE",20,232000,0.10969,1596.95,1982.26,158.58,118.94,92.8,15,0,24.13,15.9355,"Base","DC04239"
59,60,"H","FALSE",11,138000,0.245391,3791.34,4490.17,359.21,269.41,55.2,15,0,18.43,8.9319,"Base","DC04240"
46,50,"H","TRUE",20,289000,0.251283,4861.58,5804.86,464.39,348.29,115.6,15,0,19.4,14.9377,"Base","DC04241"
45,46,"H","FALSE",5,408000,0.026969,2312.56,2896.24,231.7,173.77,163.2,15,0,25.24,4.7581,"Base","DC04242"
21,22,"F","FALSE",15,131000,0.011015,110.65,207.03,16.56,12.42,52.4,15,0,87.11,13.0416,"Base","DC04243"
54,55,"H","FALSE",10,274000,0.141352,4492.55,5368.78,429.5,322.13,109.6,15,0,19.5,8.621,"Base","DC04244"
42,43,"F","FALSE",20,614000,0.092983,3552.8,4434.19,354.74,266.05,245.6,15,0,24.81,16.0695,"Base","DC04245"
33,34,"F","FALSE",15,305000,0.025556,601.11,858.26,68.66,51.5,122,15,0,42.78,12.9671,"Base","DC04246"
36,37,"F","FALSE",5,207000,0.007712,333.04,500.98,40.08,30.06,82.8,15,0,50.43,4.7935,"Base","DC04247"
58,59,"H","FALSE",12,101000,0.252261,2648.89,3144.52,251.56,188.67,40.4,15,0,18.71,9.6185,"Base","DC04249"
47,51,"H","TRUE",10,73000,0.099252,824.76,1010.41,80.83,60.62,29.2,15,0,22.51,8.7849,"Base","DC04250"
51,52,"H","FALSE",19,87000,0.27191,1670.03,1999.8,159.98,119.99,34.8,15,0,19.75,14.1651,"Base","DC04251"
32,33,"F","FALSE",20,108000,0.038089,250.5,358.95,28.72,21.54,43.2,15,0,43.3,16.422,"Base","DC04252"
42,43,"F","FALSE",20,91000,0.092983,526.56,672.04,53.76,40.32,36.4,15,0,27.63,16.0695,"Base","DC04253"
33,37,"H","TRUE",15,179000,0.053504,747.45,969.83,77.59,58.19,71.6,15,0,29.75,12.813,"Base","DC04254"
25,26,"F","FALSE",10,116000,0.008251,104.84,193.3,15.46,11.6,46.4,15,0,84.38,9.1294,"Base","DC04255"
45,46,"F","FALSE",15,68000,0.074508,398.56,512.51,41,30.75,27.2,15,0,28.59,12.7123,"Base","DC04256"
60,64,"H","TRUE",10,95000,0.30302,3619.93,4270.84,341.67,256.25,38,15,0,17.98,7.9523,"Base","DC04257"
51,52,"H","FALSE",10,134000,0.108445,1660.87,2011.01,160.88,120.66,53.6,15,0,21.08,8.7494,"Base","DC04258"
50,51,"F","FALSE",20,112000,0.192085,1396.93,1693.87,135.51,101.63,44.8,15,0,21.26,15.4005,"Base","DC04259"
42,43,"H","FALSE",5,59000,0.020898,258.53,345.5,27.64,20.73,23.6,15,0,33.64,4.7692,"Base","DC04260"
34,35,"F","FALSE",20,25000,0.045239,69.06,109.37,8.75,6.56,10,15,0,58.37,16.3768,"Base","DC04261"
40,41,"F","FALSE",20,152000,0.077433,727.85,934.48,74.76,56.07,60.8,15,0,28.39,16.1706,"Base","DC04262"
32,33,"H","FALSE",15,372000,0.039095,1128.36,1502.52,120.2,90.15,148.8,15,0,33.16,12.8888,"Base","DC04263"
30,31,"F","FALSE",10,789000,0.011433,989.37,1534.84,122.79,92.09,315.6,15,0,55.13,9.1178,"Base","DC04264"
52,53,"H","FALSE",10,38000,0.118483,516.89,636.15,50.89,38.17,15.2,15,0,23.07,8.7105,"Base","DC04265"
52,55,"F","TRUE",15,79000,0.171656,1112.92,1348.28,107.86,80.9,31.6,15,0,21.15,12.1849,"Base","DC04266"
38,39,"H","FALSE",15,286000,0.063035,1412.57,1792.99,143.44,107.58,114.4,15,0,26.93,12.7625,"Base","DC04267"
46,50,"H","TRUE",15,161000,0.161173,2122.32,2560.14,204.81,153.61,64.4,15,0,20.63,12.2266,"Base","DC04268"
25,26,"F","FALSE",15,125000,0.014051,134.84,232.37,18.59,13.94,50,15,0,72.33,13.0261,"Base","DC04269"
50,51,"H","FALSE",20,236000,0.271944,4341.4,5175.35,414.03,310.52,94.4,15,0,19.21,14.783,"Base","DC04270"
32,33,"F","FALSE",10,274000,0.013245,398.31,608.04,48.64,36.48,109.6,15,0,52.65,9.1111,"Base","DC04271"
56,59,"F","TRUE",10,2e+05,0.138839,3214.84,3848.65,307.89,230.92,80,15,0,19.72,8.6374,"Base","DC04272"
28,32,"H","TRUE",10,493000,0.020864,1132.74,1563.88,125.11,93.83,197.2,15,0,38.06,9.0806,"Base","DC04274"
53,54,"H","FALSE",15,159000,0.225744,3027.46,3611.7,288.94,216.7,63.6,15,0,19.3,11.8559,"Base","DC04275"
57,58,"F","FALSE",10,1500000,0.126385,21826.33,26094.57,2087.57,1565.67,600,15,0,19.56,8.6858,"Base","DC04276"
50,51,"F","FALSE",20,155000,0.192085,1933.25,2337.5,187,140.25,62,15,0,20.91,15.4005,"Base","DC04277"
33,34,"F","FALSE",25,264000,0.064246,873.31,1155.71,92.46,69.34,105.6,15,0,32.34,19.4213,"Base","DC04278"
38,39,"F","FALSE",15,210000,0.039272,639.49,858.71,68.7,51.52,84,15,0,34.28,12.8964,"Base","DC04279"
21,25,"H","TRUE",30,111000,0.072176,361.2,489.07,39.13,29.34,44.4,15,0,35.4,22.1803,"Base","DC04280"
40,44,"H","TRUE",25,4e+05,0.227707,5033.81,6056.76,484.54,363.41,160,15,0,20.32,18.0942,"Base","DC04281"
29,32,"F","TRUE",20,205000,0.035016,436.6,620.47,49.64,37.23,82,15,0,42.11,16.4414,"Base","DC04282"
32,33,"F","FALSE",10,78000,0.013245,113.39,185.57,14.85,11.13,31.2,15,0,63.66,9.1111,"Base","DC04283"
40,41,"F","FALSE",20,84000,0.077433,402.23,524.22,41.94,31.45,33.6,15,0,30.33,16.1706,"Base","DC04284"
21,22,"F","FALSE",10,58000,0.006662,42.3,93.6,7.49,5.62,23.2,15,0,121.3,9.1352,"Base","DC04285"
25,26,"F","FALSE",10,63000,0.008251,56.94,112.95,9.04,6.78,25.2,15,0,98.37,9.1294,"Base","DC04286"
39,40,"F","FALSE",15,168000,0.042945,560.26,747.05,59.76,44.82,67.2,15,0,33.34,12.8774,"Base","DC04287"
38,42,"H","TRUE",10,69000,0.045341,348.02,454.21,36.34,27.25,27.6,15,0,30.51,8.9895,"Base","DC04288"
42,46,"H","TRUE",25,265000,0.266208,3971.42,4758.63,380.69,285.52,106,15,0,19.82,17.7632,"Base","DC04289"
42,43,"F","FALSE",25,123000,0.143942,940.67,1168.45,93.48,70.11,49.2,15,0,24.22,18.8217,"Base","DC04290"
22,23,"H","FALSE",10,222000,0.012238,298.15,467.39,37.39,28.04,88.8,15,0,56.76,9.1125,"Base","DC04291"
50,54,"H","TRUE",20,90000,0.34173,2159.91,2570.83,205.67,154.25,36,15,0,19.02,14.2393,"Base","DC04292"
50,51,"H","FALSE",20,38000,0.271944,699.04,847.95,67.84,50.88,15.2,15,0,21.3,14.783,"Base","DC04293"
27,30,"F","TRUE",25,195000,0.045465,453.31,635.25,50.82,38.11,78,15,0,40.13,19.5578,"Base","DC04294"
41,45,"H","TRUE",20,157000,0.16688,1685.49,2050.34,164.03,123.02,62.8,15,0,21.65,15.5445,"Base","DC04295"
55,59,"H","TRUE",10,325000,0.200123,7756.05,9187.27,734.98,551.24,130,15,0,18.45,8.3857,"Base","DC04296"
32,33,"F","FALSE",20,108000,0.038089,250.5,358.95,28.72,21.54,43.2,15,0,43.3,16.422,"Base","DC04297"
21,25,"H","TRUE",5,76000,0.006235,98.8,167.68,13.41,10.06,30.4,15,0,69.71,4.7958,"Base","DC04298"
39,40,"H","FALSE",10,64000,0.038395,272.56,364.14,29.13,21.85,25.6,15,0,33.6,9.0155,"Base","DC04299"
20,24,"H","TRUE",25,270000,0.04698,649.91,898.73,71.9,53.92,108,15,0,38.29,19.5177,"Base","DC04300"
27,28,"H","FALSE",20,79000,0.042396,204.5,291.98,23.36,17.52,31.6,15,0,42.78,16.3777,"Base","DC04301"
58,59,"H","FALSE",12,120000,0.252261,3147.19,3732.78,298.62,223.97,48,15,0,18.61,9.6185,"Base","DC04302"
52,53,"H","FALSE",10,132000,0.118483,1795.51,2166.64,173.33,130,52.8,15,0,20.67,8.7105,"Base","DC04303"
45,46,"H","FALSE",10,63000,0.063902,451.34,571.56,45.72,34.29,25.2,15,0,26.64,8.9197,"Base","DC04304"
23,27,"H","TRUE",15,23000,0.025642,45.51,81.06,6.48,4.86,9.2,15,0,78.11,12.9591,"Base","DC04305"
21,25,"H","TRUE",15,115000,0.022645,200.71,304.32,24.35,18.26,46,15,0,51.62,12.9747,"Base","DC04306"
49,50,"F","FALSE",15,176000,0.108228,1519.88,1866.61,149.33,112,70.4,15,0,22.81,12.5326,"Base","DC04307"
38,39,"H","FALSE",25,106000,0.151917,860.45,1067.27,85.38,64.04,42.4,15,0,24.04,18.7149,"Base","DC04308"
36,37,"H","FALSE",5,197000,0.013005,535.58,731.84,58.55,43.91,78.8,15,0,36.64,4.7835,"Base","DC04309"
25,26,"F","FALSE",25,153000,0.032819,255.55,385.76,30.86,23.15,61.2,15,0,50.95,19.6488,"Base","DC04310"
20,24,"H","TRUE",15,210000,0.021353,345.43,516.78,41.34,31.01,84,15,0,49.6,12.9814,"Base","DC04311"
56,57,"H","FALSE",5,50000,0.072545,776.08,943.11,75.45,56.59,20,15,0,21.52,4.6738,"Base","DC04312"
33,37,"H","TRUE",10,124000,0.03019,413.83,556.31,44.5,33.38,49.6,15,0,34.43,9.0461,"Base","DC04313"
31,35,"H","TRUE",10,210000,0.025906,600.35,813.2,65.06,48.79,84,15,0,35.45,9.062,"Base","DC04314"
30,34,"H","TRUE",15,166000,0.042198,544.17,727.41,58.19,43.64,66.4,15,0,33.67,12.8725,"Base","DC04315"
30,31,"H","FALSE",20,375000,0.052947,1217.39,1607.43,128.59,96.45,150,15,0,32.04,16.3095,"Base","DC04316"
52,53,"F","FALSE",18,239000,0.191779,3249.28,3906.83,312.55,234.41,95.6,15,0,20.24,14.1063,"Base","DC04317"
59,60,"H","FALSE",11,231000,0.245391,6346.38,7504.39,600.35,450.26,92.4,15,0,18.25,8.9319,"Base","DC04318"
33,34,"H","FALSE",5,262000,0.010501,574.6,807.44,64.6,48.45,104.8,15,0,40.52,4.7881,"Base","DC04319"
22,23,"H","FALSE",10,171000,0.012238,229.66,364.02,29.12,21.84,68.4,15,0,58.51,9.1125,"Base","DC04320"
28,29,"H","FALSE",20,105000,0.045583,292.61,406.52,32.52,24.39,42,15,0,38.93,16.3571,"Base","DC04321"
37,38,"F","FALSE",20,283000,0.059004,1025.11,1341.06,107.29,80.46,113.2,15,0,30.82,16.2891,"Base","DC04322"
20,21,"H","FALSE",25,182000,0.038474,357.62,517.93,41.43,31.08,72.8,15,0,44.83,19.5803,"Base","DC04323"
31,32,"H","FALSE",25,497000,0.08584,2218.85,2828.67,226.29,169.72,198.8,15,0,27.48,19.2272,"Base","DC04324"
25,26,"H","FALSE",5,184000,0.006543,251.06,394.95,31.6,23.7,73.6,15,0,57.31,4.7953,"Base","DC04325"
36,37,"H","FALSE",10,65000,0.03019,216.93,299.91,23.99,17.99,26,15,0,38.26,9.0461,"Base","DC04326"
58,59,"F","FALSE",10,226000,0.138839,3632.77,4346.71,347.74,260.8,90.4,15,0,19.65,8.6374,"Base","DC04327"
41,42,"H","FALSE",15,33000,0.08111,211.32,278.51,22.28,16.71,13.2,15,0,31.8,12.6661,"Base","DC04328"
43,47,"H","TRUE",25,101000,0.287293,1650.85,1984.01,158.72,119.04,40.4,15,0,20.18,17.5768,"Base","DC04329"
22,25,"F","TRUE",10,211000,0.00779,180.01,324.9,25.99,19.49,84.4,15,0,80.49,9.1311,"Base","DC04330"
51,52,"H","FALSE",5,139000,0.045952,1352.33,1654.57,132.37,99.27,55.6,15,0,22.35,4.7232,"Base","DC04331"
21,22,"F","FALSE",15,7e+05,0.011015,591.24,1030.51,82.44,61.83,280,15,0,74.3,13.0416,"Base","DC04332"
22,26,"H","TRUE",15,164000,0.02407,304.42,447.7,35.82,26.86,65.6,15,0,47.07,12.9673,"Base","DC04333"
38,39,"F","FALSE",15,195000,0.039272,593.81,798.62,63.89,47.92,78,15,0,34.49,12.8964,"Base","DC04334"
39,40,"H","FALSE",25,109000,0.164888,965.69,1191.04,95.28,71.46,43.6,15,0,23.34,18.6113,"Base","DC04335"
43,44,"H","FALSE",10,85000,0.053748,510,650,52,39,34,15,0,27.45,8.958,"Base","DC04336"
24,25,"F","FALSE",10,267000,0.00779,227.78,406.49,32.52,24.39,106.8,15,0,78.46,9.1311,"Base","DC04337"
45,46,"F","FALSE",15,203000,0.074508,1189.81,1495.37,119.63,89.72,81.2,15,0,25.68,12.7123,"Base","DC04338"
49,50,"H","FALSE",15,155000,0.161173,2043.23,2465.38,197.23,147.92,62,15,0,20.66,12.2266,"Base","DC04339"
28,29,"F","FALSE",10,111000,0.00996,121.18,209.98,16.8,12.6,44.4,15,0,73.27,9.1231,"Base","DC04340"
33,34,"H","FALSE",30,220000,0.14656,1496.25,1859.59,148.77,111.58,88,15,0,24.28,21.5494,"Base","DC04341"
37,38,"F","FALSE",15,277000,0.035949,771.13,1042.94,83.44,62.58,110.8,15,0,35.25,12.9136,"Base","DC04342"
29,30,"H","FALSE",20,151000,0.04909,453.8,615.35,49.23,36.92,60.4,15,0,35.6,16.3345,"Base","DC04343"
29,30,"H","FALSE",20,142000,0.04909,426.75,579.71,46.38,34.78,56.8,15,0,35.84,16.3345,"Base","DC04344"
23,27,"H","TRUE",20,187000,0.0395,450.49,628.25,50.26,37.69,74.8,15,0,39.46,16.3963,"Base","DC04345"
31,35,"H","TRUE",20,126000,0.072565,565.04,733.07,58.65,43.98,50.4,15,0,29.74,16.1817,"Base","DC04346"
39,42,"F","TRUE",10,73000,0.028089,226.41,314.66,25.17,18.88,29.2,15,0,38.98,9.0567,"Base","DC04347"
21,22,"H","FALSE",10,369000,0.011673,472.56,738.56,59.08,44.31,147.6,15,0,56.29,9.1146,"Base","DC04348"
46,47,"F","FALSE",10,209000,0.044493,1033.68,1316.61,105.33,79,83.6,15,0,27.37,8.9961,"Base","DC04349"
44,45,"H","FALSE",20,224000,0.16688,2404.77,2917.88,233.43,175.07,89.6,15,0,21.34,15.5445,"Base","DC04350"
38,39,"H","FALSE",10,93000,0.035391,364.63,484.69,38.77,29.08,37.2,15,0,32.93,9.0267,"Base","DC04351"
55,56,"F","FALSE",10,147000,0.104593,1753.22,2124.44,169.96,127.47,58.8,15,0,21.17,8.7696,"Base","DC04352"
60,61,"H","FALSE",10,129000,0.237053,3714.08,4396.14,351.69,263.77,51.6,15,0,18.36,8.2335,"Base","DC04353"
44,45,"H","FALSE",15,86000,0.104857,719.23,893.76,71.5,53.63,34.4,15,0,24.27,12.5379,"Base","DC04354"
23,24,"F","FALSE",30,90000,0.041125,164.68,250.79,20.06,15.05,36,15,0,52.29,22.4753,"Base","DC04355"
58,59,"F","FALSE",12,45000,0.178206,802.87,971.94,77.76,58.32,18,15,0,21.06,9.9882,"Base","DC04356"
44,45,"H","FALSE",15,146000,0.104857,1221.03,1505.15,120.41,90.31,58.4,15,0,23.27,12.5379,"Base","DC04357"
58,59,"H","FALSE",12,101000,0.252261,2648.89,3144.52,251.56,188.67,40.4,15,0,18.71,9.6185,"Base","DC04358"
26,29,"F","TRUE",10,51000,0.00996,55.68,105.91,8.47,6.35,20.4,15,0,90.21,9.1231,"Base","DC04359"
26,27,"H","FALSE",20,188000,0.0395,452.9,631.52,50.52,37.89,75.2,15,0,39.44,16.3963,"Base","DC04360"
59,60,"H","FALSE",11,45000,0.245391,1236.31,1475.94,118.08,88.56,18,15,0,19.38,8.9319,"Base","DC04361"
29,30,"F","FALSE",25,111000,0.045465,258.04,369.11,29.53,22.15,44.4,15,0,43.05,19.5578,"Base","DC04362"
